CandidateID,Concept,Section,Classification,ContextSnippet
CAND_0018688,RAG,Skills,Mention only,management figma accounting html hugging face transformers embeddings fine-tuning llms prompt engineering pinecone vector search rag information retrieval semantic search faiss recommendation systems
CAND_0018701,Elasticsearch,Skills,Mention only,elasticsearch mlflow yolo information retrieval cnn sql feature engineering fine-tuning llms qlora bm25
CAND_0018701,BM25,Skills,Mention only,elasticsearch mlflow yolo information retrieval cnn sql feature engineering fine-tuning llms qlora bm25
CAND_0018704,Pinecone,Skills,Future interest,project management data pipelines javascript time series weights & biases marketing kafka pinecone django aws next.js learning to rank ci/cd rust fastapi
CAND_0018709,FAISS,Skills,Mention only,angular hadoop dbt scrum go accounting snowflake photoshop information retrieval vector search rag llms langchain faiss pinecone semantic search fine-tuning llms
CAND_0018709,Pinecone,Skills,Mention only,hadoop dbt scrum go accounting snowflake photoshop information retrieval vector search rag llms langchain faiss pinecone semantic search fine-tuning llms
CAND_0018709,RAG,Skills,Mention only,css angular hadoop dbt scrum go accounting snowflake photoshop information retrieval vector search rag llms langchain faiss pinecone semantic search fine-tuning llms
CAND_0018722,Elasticsearch,Career,Hands-on implementation,"mismatch between user queries and document terms. reported search-relevance improvement of 35% over the prior elasticsearch bm25 setup, validated through human relevance judgments. owned the ranking layer for an e-commerce"
CAND_0018722,FAISS,Career,Academic/project only,"internal knowledge base of ~500k documents. used sentence-transformers (all-minilm-l6-v2 initially, later upgraded to bge-base) with faiss for fast nearest-neighbor retrieval. designed the query expansion module that handles vocabulary mismatch between"
CAND_0018722,Weaviate,Skills,Mention only,data science weaviate python recommendation systems powerpoint llms tensorflow hugging face transformers seo yolo flask scikit-learn peft
CAND_0018722,BM25,Career,Hands-on implementation,"between user queries and document terms. reported search-relevance improvement of 35% over the prior elasticsearch bm25 setup, validated through human relevance judgments. owned the ranking layer for an e-commerce search"
CAND_0018722,Learning-to-Rank,Career,Future interest,"layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. designed the relevance labeling pipeline (mix of click-through data and"
CAND_0018722,Learning-to-Rank,Career,Future interest,"layer for an e-commerce search product, evolving it from a hand-tuned scoring function to a learning-to-rank model over 9 months. designed the relevance labeling pipeline (mix of click-through data and"
CAND_0018735,Pinecone,Skills,Mention only,docker data science kafka apache flink azure node.js html information retrieval pinecone sentence transformers rag recommendation systems fine-tuning llms prompt engineering langchain llms hugging face transformers
CAND_0018735,Embeddings,Skills,Mention only,pinecone sentence transformers rag recommendation systems fine-tuning llms prompt engineering langchain llms hugging face transformers embeddings vector search
CAND_0018735,RAG,Skills,Mention only,docker data science kafka apache flink azure node.js html information retrieval pinecone sentence transformers rag recommendation systems fine-tuning llms prompt engineering langchain llms hugging face transformers embeddings vector search
CAND_0018738,RAG,Skills,Mention only,tailwind css dbt spring boot rag sql pgvector
CAND_0018739,Qdrant,Skills,Mention only,mlflow mongodb node.js graphql qdrant java weights & biases apache flink tailwind react
CAND_0018742,FAISS,Skills,Mention only,sales apache flink docker bigquery rest apis etl agile vector search langchain faiss information retrieval recommendation systems pinecone llms rag prompt engineering fine-tuning llms sentence transformers
CAND_0018742,Pinecone,Skills,Mention only,flink docker bigquery rest apis etl agile vector search langchain faiss information retrieval recommendation systems pinecone llms rag prompt engineering fine-tuning llms sentence transformers
CAND_0018742,RAG,Skills,Mention only,bigquery rest apis etl agile vector search langchain faiss information retrieval recommendation systems pinecone llms rag prompt engineering fine-tuning llms sentence transformers
CAND_0018749,Weaviate,Skills,Mention only,scrum llms docker bentoml project management flask tailwind weaviate django mongodb graphql asr html
CAND_0018750,OpenSearch,Skills,Mention only,kubernetes tally recommendation systems feature engineering etl illustrator mlops accounting asr hadoop hugging face transformers opensearch llms
CAND_0018754,Embeddings,Skills,Mention only,face transformers information retrieval sentence transformers vector search fine-tuning llms semantic search prompt engineering langchain embeddings
CAND_0018763,FAISS,Skills,Mention only,fastapi graphql django computer vision rest apis langchain vector search prompt engineering recommendation systems rag faiss pinecone fine-tuning llms embeddings llms hugging face transformers
CAND_0018763,Pinecone,Skills,Mention only,graphql django computer vision rest apis langchain vector search prompt engineering recommendation systems rag faiss pinecone fine-tuning llms embeddings llms hugging face transformers
CAND_0018763,Embeddings,Skills,Mention only,vision rest apis langchain vector search prompt engineering recommendation systems rag faiss pinecone fine-tuning llms embeddings llms hugging face transformers
CAND_0018763,RAG,Skills,Mention only,sales fastapi graphql django computer vision rest apis langchain vector search prompt engineering recommendation systems rag faiss pinecone fine-tuning llms embeddings llms hugging face transformers
CAND_0018764,FAISS,Skills,Mention only,data pipelines six sigma java etl embeddings hugging face transformers langchain information retrieval recommendation systems faiss vector search fine-tuning llms prompt engineering rag llms
CAND_0018764,Embeddings,Skills,Mention only,css project management mlops data pipelines six sigma java etl embeddings hugging face transformers langchain information retrieval recommendation systems faiss vector search fine-tuning llms prompt
CAND_0018764,RAG,Skills,Mention only,hugging face transformers langchain information retrieval recommendation systems faiss vector search fine-tuning llms prompt engineering rag llms
CAND_0018765,Qdrant,Skills,Mention only,qdrant spark javascript snowflake time series bm25 bigquery accounting asr
CAND_0018765,BM25,Skills,Mention only,qdrant spark javascript snowflake time series bm25 bigquery accounting asr
CAND_0018773,Embeddings,Skills,Mention only,gcp six sigma django airflow kubernetes redux data pipelines embeddings
CAND_0018796,Milvus,Skills,Mention only,time series tally webpack tailwind kafka vue.js salesforce crm forecasting apache beam milvus
CAND_0018826,Elasticsearch,Skills,Mention only,forecasting etl salesforce crm flask next.js graphql databricks photoshop speech recognition redis illustrator elasticsearch microservices dbt
CAND_0018832,Weaviate,Skills,Mention only,typescript weaviate pytorch gcp etl aws graphql excel microservices next.js tailwind
CAND_0018833,FAISS,Skills,Mention only,vue.js docker snowflake figma airflow java kubernetes typescript excel prompt engineering vector search semantic search faiss fine-tuning llms hugging face transformers llms
CAND_0018844,Pinecone,Skills,Mention only,sales diffusion models ci/cd grpc tally databricks spark hugging face transformers langchain prompt engineering rag pinecone fine-tuning llms llms
CAND_0018844,RAG,Skills,Mention only,etl sales diffusion models ci/cd grpc tally databricks spark hugging face transformers langchain prompt engineering rag pinecone fine-tuning llms llms
CAND_0018851,FAISS,Skills,Mention only,crm graphql asr snowflake photoshop vue.js react langchain hugging face transformers fine-tuning llms embeddings pinecone faiss rag
CAND_0018851,Pinecone,Skills,Mention only,salesforce crm graphql asr snowflake photoshop vue.js react langchain hugging face transformers fine-tuning llms embeddings pinecone faiss rag
CAND_0018851,Embeddings,Skills,Mention only,aws salesforce crm graphql asr snowflake photoshop vue.js react langchain hugging face transformers fine-tuning llms embeddings pinecone faiss rag
CAND_0018851,RAG,Skills,Mention only,graphql asr snowflake photoshop vue.js react langchain hugging face transformers fine-tuning llms embeddings pinecone faiss rag
